A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,target_label
21,2923,1,1,28,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,good
36,8229,2,2,26,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,bad
24,2028,2,2,30,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,good
15,1433,4,3,25,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,good
42,6289,2,1,33,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,good
13,1409,2,4,64,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,good
24,6579,4,2,29,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,good
24,1743,4,2,48,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,good
12,3565,2,1,37,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,good
15,1569,4,4,34,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,good
18,1936,2,4,23,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,good
36,3959,4,3,30,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,good
12,2390,4,3,50,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,good
12,1736,3,4,31,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,good
30,3857,4,4,40,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,good
12,804,4,4,38,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,good
45,1845,4,4,23,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,bad
45,4576,3,4,27,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,good
12,684.7993056,4,3.885813481,39.42906741,1.114186519,1.885813481,0,1,0,0,0,0.114186519,0,0.885813481,0,0,0,0.885813481,0,0.114186519,0,0,0,0,0,0,0,1,0,0,0.885813481,0,0,0.114186519,0,0,0,0,1,0,0,1,0.885813481,0.114186519,0,0,0,1,0,0,0.114186519,0.885813481,0,0.114186519,0,0.885813481,1,0,0,1,bad
60,7314.026203,4,3.693221565,34.15932939,1,1,0.153389218,0.846610782,0,0,0,0,0,1,0,0.846610782,0,0,0,0.153389218,0,0,0,0,0,0.153389218,0,0.846610782,0,0,0,0,0.153389218,0.846610782,0,0.153389218,0,0,0.846610782,0.846610782,0,0.153389218,0,0.153389218,0.846610782,0,0,1,0,0,0.153389218,0.846610782,0.153389218,0.846610782,0,0,1,0,0,1,bad
25.89670524,2428.568121,4,4,31.20658952,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.31611754,0,0,0.68388246,0,0,0,0,0,1,0,0,0,0.31611754,0.68388246,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.68388246,0.31611754,0,1,0,0,0.31611754,0.68388246,0,1,bad
21.11782963,1543.11783,3.279457409,3.279457409,23.75981914,1,1,0.240180864,0.759819136,0,0,0.759819136,0,0,0.240180864,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.759819136,0.240180864,0,0,0,0,0.240180864,0.759819136,0,0.759819136,0.240180864,0.759819136,0,0,0.240180864,0.759819136,0.240180864,0,0,0,1,0,0.240180864,0,0.759819136,1,0,0,1,bad
9.395501908,1654.839094,4,2.263667939,26.35052099,1.131833969,1.131833969,0.868166031,0,0,0.131833969,0,0,0.131833969,0.868166031,0,0,0,0,0,0,0,0.868166031,0.131833969,0,0,0,0,0.868166031,0.131833969,0,0,0,0.868166031,0.131833969,0,0.868166031,0,0,0.131833969,0,0,1,0.868166031,0,0.131833969,0,0,1,0,0.131833969,0.868166031,0,0,1,0,0,0.131833969,0.868166031,0,1,bad
18.48379647,2017.302933,1.367746902,1.367746902,20.89675929,1.367746902,1,0.632253098,0,0,0.367746902,0,0,0,1,0,0,0,0,0.367746902,0,0,0.632253098,0,0,0,0,0,1,0,0,0,0,1,0,0,0.367746902,0,0.632253098,0,0.367746902,0,0.632253098,0.367746902,0.632253098,0,0,0,1,0,0,0.632253098,0.367746902,0,1,0,0,0.367746902,0.632253098,0,1,bad
18.91765878,1275.78825,3.43529542,3.12940916,35.95293206,1.56470458,1,0,0.43529542,0.56470458,0,0,0.56470458,0,0.43529542,0,0,0,0,0,0,0,1,0,0,0,0.43529542,0,0,0,0.56470458,1,0,0,0,0,0.43529542,0,0,0.56470458,0,0,1,0.43529542,0,0.56470458,0,0,1,0,0.56470458,0.43529542,0,0,0.56470458,0,0.43529542,0.43529542,0.56470458,0,1,bad
22.77322599,12820.3398,2.469641557,4,37.73482078,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.265179222,0,0,0,0,0.734820778,0,0,0.734820778,0,0.265179222,0.265179222,0,0,0,0.734820778,0.734820778,0,0,0.265179222,0,0,1,0,0,1,0,0,1,0,1,0,0,0.734820778,0.265179222,0,0,0,1,0,1,bad
45.63228054,6159.968656,4,4,51.09415156,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0.197309955,0,0,0,0,0,0.802690045,0,0,1,0,0,0,0,0.197309955,0.802690045,0,1,0,0,0,0.197309955,0,0.802690045,0,0,1,0,0,0.197309955,0.802690045,0.802690045,0,0.197309955,0,0,0,1,0.802690045,0.197309955,0,1,bad
14.7898738,1552.907595,4,4,47.79282602,1.767510517,1.767510517,0,0.232489483,0,0.767510517,0.232489483,0,0.767510517,0,0,0,0,0,0,0,0,0.232489483,0.767510517,0,0,0,0,0.232489483,0.767510517,0,0,0.232489483,0,0.767510517,0,0,0,0,1,0,0.232489483,0.767510517,0.232489483,0,0.767510517,0,0.232489483,0.767510517,0,0.767510517,0,0.232489483,0,0.767510517,0,0.232489483,1,0,0,1,bad
21.15419767,2039,1,2.422901166,21.05139922,1,1,0.525699611,0.474300389,0,0,0,0,0,1,0,0,0,0,0.474300389,0,0,0.525699611,0,0,0,0,0,1,0,0,0.474300389,0,0.525699611,0,0,0.474300389,0,0.525699611,0,0,0,1,0,0.525699611,0,0.474300389,0.474300389,0.525699611,0,0,0.525699611,0.474300389,0,1,0,0,0.474300389,0.525699611,0,1,bad
20.99914777,2429.509232,2.499857962,2,28.4981535,1.499857962,1,0,0.500142038,0,0.499857962,0,0,0,1,0,0,0,0,0.500142038,0,0,0.499857962,0,0,0,0,0.499857962,0.500142038,0,0,0.500142038,0,0,0.499857962,0,0,0,0,1,0,0,1,1,0,0,0,0.499857962,0.500142038,0,0,1,0,0,1,0,0,0.500142038,0.499857962,0,1,bad
31.20261208,4198.00653,3.466956898,2,28.66521551,1.266521551,1.266521551,0,0,0.733478449,0.266521551,0,0,0,0.733478449,0.266521551,0.266521551,0,0,0,0,0,0.733478449,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.733478449,0.266521551,0,1,0,0,1,0,0,1,0,0,1,bad
54.64053877,7260.377015,4,3.702252154,34.21351292,1,1,0,1,0,0,0,0,0,1,0,0.702252154,0,0,0,0,0,0.297747846,0,0,0,0,0,0.702252154,0,0.297747846,0,0.297747846,0,0.702252154,0,0.297747846,0,0,0.702252154,0.702252154,0,0.297747846,0.297747846,0,0.702252154,0,0,1,0,0,0.297747846,0.702252154,0.297747846,0.702252154,0,0,0.702252154,0.297747846,0,1,bad
16.03459878,1239.431363,4,2,30.05189817,1,1,0.67243313,0.32756687,0,0,0,0.67243313,0,0.32756687,0,0,0,0,0,0.32756687,0,0.67243313,0,0,0,0,0,1,0,0,1,0,0,0,0,0.32756687,0,0.67243313,0,0,0,1,0.67243313,0,0,0.32756687,0,1,0,0,1,0,0,0.67243313,0,0.32756687,1,0,0,1,bad
26.92536223,5953.055933,1.548505418,1.365670279,40.89180263,1.817164861,1,0,0.182835139,0,0.817164861,0,0.182835139,0,0.817164861,0,0,0,0.182835139,0,0,0,0.817164861,0,0,0,0,0,0.182835139,0,0.817164861,0.182835139,0,0.817164861,0,0,0.817164861,0,0,0.182835139,0,0,1,0.817164861,0,0.182835139,0,0.182835139,0.817164861,0,0,1,0,0,1,0,0,0,1,0,1,bad
38.93241036,4413.45752,2.48873506,2,28.04505976,2,1.48873506,0.51126494,0.48873506,0,0,0,0,1,0,0,0.51126494,0,0,0,0,0,0.48873506,0,0,0,0,0,1,0,0,0.51126494,0.48873506,0,0,0,0,0.51126494,0,0.48873506,0,0,1,0,0.48873506,0,0.51126494,0.48873506,0,0.51126494,0,1,0,0.51126494,0.48873506,0,0,0,1,0,1,bad
27.69695629,11467.73013,1,3.691920309,23.61615938,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.154039846,0,0,0.845960154,0,0,0.845960154,0.154039846,0,0.845960154,0.154039846,0,0,0,0.845960154,0,0,0.154039846,0.154039846,0,0.845960154,0.845960154,0,0.154039846,0,0.154039846,0.845960154,0,0,0.154039846,0.845960154,0.845960154,0.154039846,0,0,0.845960154,0.154039846,0,1,bad
35.31960312,3093.814392,2.591067014,4,30.11339948,1.295533507,1,0.295533507,0.704466493,0,0,0,0,0,1,0,0,0,0,0.704466493,0,0,0.295533507,0,0,0,0,0,1,0,0,0,0.295533507,0.704466493,0,0,0,0.704466493,0,0.295533507,0,0,1,0,0.704466493,0,0.295533507,0,1,0,0,1,0,0,0.295533507,0,0.704466493,1,0,0,1,bad
16.18221119,3373.104849,3.348517599,4,33.257412,1,1.348517599,0,1,0,0,0.348517599,0,0,0.651482401,0,0,0,0,0.348517599,0,0,0,0,0,0.651482401,0,0.348517599,0.651482401,0,0,0,0,0.348517599,0.651482401,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,bad
17.38298131,2612.553168,2.553192523,3.446807477,42.44680748,1,1.276596261,0,0.723403739,0,0.276596261,0,0.723403739,0.276596261,0,0,0.276596261,0,0,0,0.723403739,0,0,0,0,0,0,0.276596261,0.723403739,0,0,0,0,0.276596261,0.723403739,0,0,0,0,1,0,0.723403739,0.276596261,0,0.723403739,0,0.276596261,1,0,0,0,0.276596261,0.723403739,0,0.723403739,0,0.276596261,0.276596261,0.723403739,0,1,bad
30.75756913,5999.313076,1.844696141,1.844696141,47.94191532,2,1,0,0.28156538,0,0.71843462,0,0.28156538,0,0.71843462,0,0,0,0,0,0,0,0.71843462,0,0,0.28156538,0,0,0.28156538,0,0.71843462,0,0,0.71843462,0.28156538,0,1,0,0,0,0,0,1,0.71843462,0,0.28156538,0,0,0.71843462,0.28156538,0.28156538,0.71843462,0,0,0.71843462,0,0.28156538,0.28156538,0.71843462,0,1,bad
24,3097.747877,3.185415402,1.814584598,22.92707701,1,1,0.814584598,0.185415402,0,0,0,0,0,1,0,0,0,0,0,0.185415402,0,0.814584598,0,0,0,0.814584598,0,0.185415402,0,0,0,0,1,0,0,0.185415402,0,0.814584598,0,0,0,1,0.814584598,0.185415402,0,0,0,1,0,0,0.185415402,0.814584598,0,1,0,0,0.185415402,0.814584598,0,1,bad
11.66775235,440.9153096,3.527687304,4,22.5276873,1,1,0,0.527687304,0,0.472312696,0,0,0,1,0,0,0,0.527687304,0,0,0,0.472312696,0,0,0,0,0,1,0,0,0,0,0.527687304,0,0.472312696,1,0,0,0,0.472312696,0,0.527687304,0,0.527687304,0,0.472312696,0,1,0,0,0.527687304,0.472312696,0,1,0,0,1,0,0,1,bad
12.01591872,1211.339524,4,4,43.99204064,1.334217707,1.334217707,1,0,0,0,0,0.334217707,0.665782293,0,0,0,0,0,0,0.665782293,0,0.334217707,0,0,0,0.334217707,0,0.665782293,0,0,0,0,0.334217707,0,0.665782293,0,0,0,1,0,0,1,0,0.665782293,0.334217707,0,0.334217707,0.665782293,0,0,1,0,0.665782293,0.334217707,0,0,0.334217707,0.665782293,0,1,bad
12,718.3026457,4,4,42.11576695,1,1.930264566,0,0.069735434,0,0.930264566,0,0,0,1,0,0,0,0.930264566,0,0,0,0.069735434,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.930264566,0,0,0.069735434,0.930264566,0,0.069735434,0,1,0,0,0,0,1,1,0,0,1,bad
9.885489944,745.4919389,3.098387772,1.901612228,27.90161223,1,1,0,0.098387772,0.901612228,0,0,0,0,1,0,0,0,0.098387772,0,0,0,0.901612228,0,0,0,0,0,1,0,0,0.901612228,0,0,0,0.098387772,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.098387772,0.901612228,1,0,0,1,bad
14.14307981,6464.4282,2,2.071539905,47.35666041,1.357179968,1.357179968,0.642820032,0,0,0.357179968,0.357179968,0,0,0.642820032,0,0,0,0,0,0.357179968,0,0.642820032,0,0,0,0,0,0.357179968,0,0.642820032,0,0,0,0.357179968,0.642820032,0,0,0,1,0,0,1,0,0,1,0,0.357179968,0.642820032,0,0,1,0,1,0,0,0,0,1,0,1,bad
21.71074632,4128.261691,2.618457721,3.618457721,33.34159191,1,1,0.618457721,0.381542279,0,0,0,0,0,1,0,0,0,0,0.381542279,0,0,0,0,0,0.618457721,0,0.618457721,0.381542279,0,0,0.381542279,0,0.618457721,0,0,0.618457721,0,0,0.381542279,0.381542279,0,0.618457721,1,0,0,0,0,1,0,0,0.381542279,0.618457721,0,1,0,0,1,0,0,1,bad
18,1880.930105,4,3.881122744,25.29719314,2,1,0,0.940561372,0,0.059438628,0,0.059438628,0,0.940561372,0,0,0,0.059438628,0,0,0,0.940561372,0,0,0,0.059438628,0,0.940561372,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.940561372,0,0,0.059438628,0.940561372,0.059438628,0,0,0.059438628,0.940561372,0,1,0,0,1,0,0,1,bad
32.03717838,12451.74468,1.990705404,3.339529731,39.31164594,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.669764865,0,0,0,0,0.330235135,0,0,0.330235135,0,0.669764865,0.669764865,0,0,0.330235135,0,0.330235135,0,0,0.669764865,0,0,1,0,0,1,0,0,1,0,1,0,0,0.330235135,0.669764865,0,0,0,1,0,1,bad
12,718.5286652,4,4,41.75413573,1,1.952866517,0,0.047133483,0,0.952866517,0,0,0,1,0,0,0,0.952866517,0,0,0,0.047133483,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.952866517,0,0,0.047133483,0.952866517,0,0.047133483,0,1,0,0,0,0,1,1,0,0,1,bad
19.7996993,2302.59589,2.400100233,1.800200466,30.99949883,1.400100233,1,0.400100233,0,0.599899767,0,0,0.599899767,0,0,0.400100233,0,0,0.599899767,0,0.400100233,0,0,0,0,0,0.400100233,0,0.599899767,0,0,0,0,1,0,0,0.400100233,0.599899767,0,0,0,0,1,1,0,0,0,0,1,0,0,0.400100233,0.599899767,0,1,0,0,1,0,0,1,bad
38.32251469,3975.769778,3.737322478,2.737322478,36.88945274,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.262677522,0,0.737322478,0,0,0,0,0,1,0,0,0.262677522,0,0.737322478,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0.737322478,0,0.262677522,1,0,0,1,bad
14.46382254,1065.574516,4,3.178725819,41.84044364,1.58936291,1,0.41063709,0.58936291,0,0,0,0,0,0.41063709,0.58936291,0,0,0,0,1,0,0,0,0,0,0,0,0.58936291,0,0.41063709,1,0,0,0,0,0.41063709,0,0,0.58936291,0,0,1,0.58936291,0.41063709,0,0,0.58936291,0.41063709,0,0,1,0,0,1,0,0,1,0,0,1,bad
14.05134128,1999.868609,1.663243915,1.663243915,20.01026826,1.663243915,1,0.336756085,0,0,0.663243915,0,0,0,1,0,0,0,0,0.663243915,0,0,0.336756085,0,0,0,0,0,1,0,0,0,0,1,0,0,0.663243915,0,0.336756085,0,0.663243915,0,0.336756085,0.663243915,0.336756085,0,0,0,1,0,0,0.336756085,0.663243915,0,1,0,0,0.663243915,0.336756085,0,1,bad
31.29689764,3104.541606,2.144099738,4,30.78385039,1.072049869,1,0.072049869,0.927950131,0,0,0,0,0,1,0,0,0,0,0.927950131,0,0,0.072049869,0,0,0,0,0,1,0,0,0,0.072049869,0.927950131,0,0,0,0.927950131,0,0.072049869,0,0,1,0,0.927950131,0,0.072049869,0,1,0,0,1,0,0,0.072049869,0,0.927950131,1,0,0,1,bad
46.69360045,4801.324281,3.435466517,2,29.51626787,1.435466517,1,0.435466517,0,0,0.564533483,0,0.435466517,0,0.564533483,0,0.564533483,0,0,0,0,0,0.435466517,0,0,0,0,0,1,0,0,0,0,0.435466517,0,0.564533483,0,0,0,1,0,0,1,0.564533483,0.435466517,0,0,0.564533483,0.435466517,0,0,0.435466517,0.564533483,0.564533483,0,0,0.435466517,0.435466517,0.564533483,0,1,bad
16.66935668,992.2338789,2.533871336,3.022580891,38.71451846,1,1,0.488709555,0.511290445,0,0,0,0,0.511290445,0.488709555,0,0,0,0,0.488709555,0,0,0.511290445,0,0,0,0,0,1,0,0,0.488709555,0,0.511290445,0,0,0.488709555,0,0.511290445,0,0,0,1,0.488709555,0,0,0.511290445,0,0.488709555,0.511290445,0,1,0,0,1,0,0,1,0,0.488709555,0.511290445,bad
47.73399801,11593.85703,2,3.988916584,24.16625124,2,1.011083416,0.011083416,0,0,0.988916584,0,1,0,0,0,0,0,0,0,0,0.011083416,0,0,0,0.988916584,0.988916584,0,0.011083416,0,0,1,0,0,0,0,0.988916584,0,0,0.011083416,0.011083416,0,0.988916584,1,0,0,0,0.988916584,0.011083416,0,0,0.011083416,0.988916584,0.011083416,0,0,0.988916584,0.988916584,0.011083416,0,1,bad
22.15463315,4126.915863,2.692438858,3.384877717,26.99829484,2,2,0,0.692438858,0,0.307561142,0,0,0,0,1,0.307561142,0,0,0.692438858,0,0,0,0,0,0,0,0,1,0,0,0.307561142,0,0,0.692438858,0,0,0,0,1,0,0,1,0.307561142,0,0.692438858,0,0.692438858,0,0.307561142,0,0.307561142,0.692438858,0,1,0,0,1,0,0,1,bad
45.13681053,4739.569905,3.954396489,2.091207022,24.95439649,2,1.045603511,0.954396489,0.045603511,0,0,0,0.954396489,0,0,0.045603511,0,0,0,0,0,0,0.954396489,0,0,0.045603511,0,0,1,0,0,0,0,0.954396489,0.045603511,0,0,0,0,1,0,0,1,0,0.954396489,0.045603511,0,0,1,0,0.045603511,0.954396489,0,0,0.045603511,0,0.954396489,1,0,0,1,bad
13.8366963,4839.020491,2.846941975,3.846941975,41.1633037,1.846941975,1,0,1,0,0,0,0.846941975,0,0.153058025,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.153058025,0,0.846941975,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.153058025,0.846941975,0,1,0,0,0,1,0,1,bad
21.22243685,2067.238559,2.388781574,1.462927191,28.94390787,1,1,0.537072809,0,0.462927191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.462927191,0,0.537072809,0,0,0,0,0.537072809,0.462927191,0.462927191,0,0.537072809,0,0.537072809,0,0.462927191,0,0.537072809,0.462927191,0,1,0,0,1,0,0,0.462927191,0.537072809,0,1,bad
16.61609521,2619.455143,2.246438085,3.753561915,42.75356191,1,1.123219043,0,0.876780957,0,0.123219043,0,0.876780957,0.123219043,0,0,0.123219043,0,0,0,0.876780957,0,0,0,0,0,0,0.123219043,0.876780957,0,0,0,0,0.123219043,0.876780957,0,0,0,0,1,0,0.876780957,0.123219043,0,0.876780957,0,0.123219043,1,0,0,0,0.123219043,0.876780957,0,0.876780957,0,0.123219043,0.123219043,0.876780957,0,1,bad
59.75348385,6834.397645,3,3.958913975,62.34262361,1.979456988,1,0,1,0,0,0,0,0.979456988,0.020543012,0,0.979456988,0,0,0,0,0,0.020543012,0,0,0,0,0,1,0,0,0.020543012,0,0,0.979456988,0,0.020543012,0,0,0.979456988,0,0,1,0.020543012,0,0.979456988,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,bad
17.41285905,2606.067123,3.608572699,4,57.75859493,2,1,0.19571365,0.80428635,0,0,0,0,0,1,0,0,0,0,0,0.19571365,0,0.80428635,0,0,0,0.19571365,0,0.80428635,0,0,1,0,0,0,0,0.19571365,0,0,0.80428635,0,0,1,0.19571365,0,0.80428635,0,0,1,0,0.80428635,0,0.19571365,0,1,0,0,0.80428635,0.19571365,0,1,bad
8.366051872,523.3193179,4,3.211316043,25.76039385,1,1,0.394341979,0.605658021,0,0,0,0,0,1,0,0,0,0.605658021,0,0,0,0,0.394341979,0,0,0,0,1,0,0,0.394341979,0,0.605658021,0,0,0.605658021,0,0,0.394341979,0,0,1,0.394341979,0.605658021,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,bad
28.27159946,3686.141892,2.711933243,2.932100135,34.91563284,1.644033378,1,0.355966622,0,0,0.644033378,0,0,0,0.644033378,0.355966622,0,0,0,0,0,0,1,0,0,0,0.644033378,0,0.355966622,0,0,0.355966622,0,0,0.644033378,0,0.355966622,0,0,0.644033378,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.644033378,0.355966622,0,1,bad
53.02880529,7317.374469,4,2.387288595,26.32373157,1,1,0.612711405,0.387288595,0,0,0,0,0,1,0,0,0,0,0,0.612711405,0,0.387288595,0,0,0,0.612711405,0,0,0,0.387288595,0,0.387288595,0.612711405,0,0,1,0,0,0,0,0,1,0.387288595,0.612711405,0,0,0,1,0,0,1,0,1,0,0,0,0.612711405,0.387288595,0,1,bad
22.69510745,1934.520983,2.521678606,2.521678606,38.82517909,1.739160697,1,1,0,0,0,0,0.739160697,0,0,0.260839303,0.260839303,0,0,0.739160697,0,0,0,0,0,0,0,0,1,0,0,0,0,0.739160697,0.260839303,0,0,0,0,1,0,0,1,0,0,0.260839303,0.739160697,0,1,0,0.260839303,0.739160697,0,0.260839303,0,0,0.739160697,0.739160697,0.260839303,0,1,bad
35.22525551,4597.548066,2.467718979,3.467718979,39.96843062,2.532281021,1.467718979,0,0.467718979,0,0.532281021,0,0,0,0.532281021,0.467718979,0.532281021,0,0,0,0,0,0,0,0,0.467718979,0,0,0.467718979,0.532281021,0,0.532281021,0,0,0.467718979,0,0,0,0,1,0,0,1,0,0.532281021,0.467718979,0,0,1,0,0.467718979,0.532281021,0,0.532281021,0.467718979,0,0,0.467718979,0.532281021,0,1,bad
19.13592013,4286.398079,3.432039935,3.189320022,39.24271991,1.378640043,1,1,0,0,0,0,0,0.810679978,0,0.189320022,0.189320022,0,0,0.810679978,0,0,0,0,0,0,0,0,1,0,0,0.189320022,0,0,0.810679978,0,0,0.810679978,0,0.189320022,0,0,1,0,0,0.810679978,0.189320022,0,1,0,0,1,0,0.810679978,0,0,0.189320022,0,1,0,1,bad
31.27341207,4508.567997,2,2.393882328,39.45317586,2.393882328,1,0.606117672,0,0,0.393882328,0,0,0.606117672,0.393882328,0,1,0,0,0,0,0,0,0,0,0,0,0,0.606117672,0.393882328,0,1,0,0,0,0,0,0.606117672,0,0.393882328,0,0,1,0,0.393882328,0,0.606117672,0,0.393882328,0.606117672,0,1,0,1,0,0,0,0,1,0,1,bad
12,681.5497866,4,1.32825159,28.53454134,1.32825159,1,0,1,0,0,0.32825159,0,0,0.67174841,0,0,0,0,0,0.32825159,0,0.67174841,0,0,0,0.67174841,0,0.32825159,0,0,0,0.67174841,0.32825159,0,0,0,0,0.67174841,0.32825159,0,0,1,0.32825159,0.67174841,0,0,0.32825159,0.67174841,0,0,1,0,0,1,0,0,0.67174841,0.32825159,0,1,bad
19.36975977,8800.797928,1.536975977,2.926048047,35.33443242,1.536975977,1,0,0.463024023,0,0.536975977,0,0,0.536975977,0.463024023,0,0.536975977,0,0,0,0.463024023,0,0,0,0,0,0,0,1,0,0,0,0,0.536975977,0.463024023,0,0,0.463024023,0,0.536975977,0,0,1,0.536975977,0.463024023,0,0,0.536975977,0.463024023,0,0,1,0,0.463024023,0.536975977,0,0,0,1,0.463024023,0.536975977,bad
24.48916987,8626.639582,2,2,28.79362287,1.918471688,1,0.081528312,0,0,0.918471688,0,0.081528312,0.918471688,0,0,0.918471688,0,0,0.081528312,0,0,0,0,0,0,0,0,1,0,0,0,0.081528312,0.918471688,0,0,0,0,0,1,0,0,1,0.918471688,0.081528312,0,0,0.918471688,0.081528312,0,0,1,0,0,1,0,0,0.081528312,0.918471688,0,1,bad
14.88864971,2751.408284,1.481441618,2.481441618,23.79639595,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.759279191,0.240720809,0,0,0,0,0,0,0,0.240720809,0,0.759279191,0.240720809,0,0,0.759279191,0,1,0,0,0,0,0,1,0,1,0,0,0.759279191,0.240720809,0,0,0.759279191,0.240720809,0,0.759279191,0,0.240720809,0,1,0,1,bad
